Date,Baseline Minimum Variance,Baseline Maximum Sharpe,Baseline Equal Weight,Quarterly Minimum Variance,Quarterly Maximum Sharpe,Quarterly Equal Weight,Risk Parity
2023-02-10,1.0317098619065108,0.99362034322772,1.0042728996904893,1.0300431460655954,1.0243188865411175,1.0042728996904893,1.0115185953145562
2023-02-13,1.0315612252702018,0.9894365523096728,1.0017459950522731,1.0312593487535304,1.019790469324343,1.0017459950522731,1.0094787389114765
2023-02-14,1.035982429679154,0.9979130937583909,1.0068480596742948,1.033863075385179,1.0224508023777947,1.0068480596742946,1.0142647388773258
2023-02-15,1.0348610787573111,1.0061115102592086,1.0100031157827285,1.0322904415969287,1.0235268934017754,1.0100031157827283,1.0168519610267457
2023-02-16,1.0359040607520746,1.0051711973527921,1.0111190938176844,1.0338229819295437,1.0259887283662439,1.0111190938176842,1.0179968923418379
2023-02-17,1.0306457372812654,1.000352722206497,1.0075361254569786,1.028901651562849,1.0181142518718609,1.0075361254569783,1.014262623593192
2023-02-20,1.029973671719299,1.0004729200878624,1.0062404299442333,1.0288379701488288,1.0210949041048827,1.0062404299442331,1.013143592408744
2023-02-21,1.0292624999732287,1.0032677242400034,1.0062548404403997,1.0281920955339883,1.0183228462915703,1.0062548404403995,1.0131024904876587
2023-02-22,1.0192014272743632,0.9888779469032289,0.9937508751353223,1.0189980861648107,1.0061419360915986,0.9937508751353221,1.000943038044265
2023-02-23,1.0155386160173587,0.982928120901369,0.9916879383104783,1.0155321418014638,1.0028423848981076,0.9916879383104781,0.9981497932038442
2023-02-24,1.0145417093859606,0.9809080814331145,0.9863935258441032,1.0154993100254073,0.997046615095937,0.986393525844103,0.9944244201997369
2023-02-27,1.0112353300324413,0.9757248045569655,0.9828759229670627,1.0128738230674632,0.9843266868011796,0.9828759229670625,0.9908495339456757
2023-02-28,1.0102116349458963,0.9706750355536673,0.9786102157839123,1.0122622194250426,0.9811398799355168,0.978610215783912,0.987391265504142
2023-03-01,1.0145091875117915,0.9742408645923338,0.9867502034303552,1.0168198535878692,0.9841403198638009,0.986750203430355,0.9945077291539033
2023-03-02,1.0081129001328557,0.9664099415902446,0.9795475038308302,1.0115085590524386,0.9789973695136674,0.97954750383083,0.9872564689567529
2023-03-03,1.0189114004303848,0.9825443590526898,0.9935502873821864,1.021258632217645,0.9869522355272597,0.9935502873821862,1.0002558930983945
